Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20
,0.566110775,-0.195959076,,0,,1.525309553,4.686486035,-1.807306142,5.967786585,1,X,0,Category1,Option3,10.38792969,14.86793712,No,High,
11,0.131923967,-2.394473271,,,918,0.034322582,3.261424628,0.76735553,,1,X,0,Category1,Option1,,6.415398877,Yes,Medium,
30,0.477380998,-1.255452572,A,0,,0.117592083,5.603402177,-0.669182963,,1,Y,0,Category1,Option2,7.586793957,12.84406179,Yes,High,cat
71,0.204633217,-0.235955417,C,0,,3.040875678,5.450007772,-3.725634013,2.9898489,2,Y,0,Category1,Option1,,12.56794126,Yes,High,
,0.751391761,0.827275393,B,1,853,2.246284699,1.536805013,-0.163814724,,6,Z,1,Category1,Option1,6.901167643,5.27225247,No,Medium,cat
,0.815607001,-0.640656347,B,0,125,1.313787724,3.511874015,-0.41320432,,16,X,0,Category1,Option1,,6.012136091,Yes,Low,
,0.440623793,-0.456577959,,0,,0.004049558,4.193028683,2.198716486,4.946265959,4,Z,2,Category1,Option4,,9.76619218,Yes,Medium,cat
85,0.967855335,0.883597508,,1,,0.590963493,2.097292633,0.598381723,,14,X,0,Category1,Option4,12.47829044,9.86455245,Yes,Low,some other
71,0.635394345,1.004552184,C,,943,1.66187789,1.236857959,-1.612782219,,1,X,2,Category2,Option1,,5.740710095,Yes,High,some other
25,0.259655972,0.839208361,A,,,0.842572338,2.916133313,-0.769515923,,1,Z,0,Category1,Option4,10.45125524,14.34570829,Yes,High,some other
,1.143231527,1.956393269,,0,507.3594009,0.175921641,3.892545874,0.103499,6.982605458,4,X,0,Category1,Option1,13.55865554,8.69025922,Yes,High,cat
83,0.697314284,-2.163770499,B,0,,1.149636801,4.009830934,-0.357263949,,2,Z,2,Category1,Option2,10.05439989,8.110344447,No,Low,
25,0.590001646,2.177525196,D,,669,0.520510847,3.191621889,-2.42676283,2.98240088,4,Z,0,Category1,Option1,10.15388571,8.923700363,Yes,Low,cat
45,0.343163245,0.367875372,C,,683,0.076608703,7.892876813,-2.344737112,,12,Y,0,Category3,Option1,,8.305621337,No,,dog
,0.738503971,-0.260805111,,0,65,0.200222727,1.203875842,0.807031835,4.025926174,11,Z,1,Category1,Option2,7.697306137,11.14858422,Yes,Low,
84,0.275521732,0.409392824,A,,345.4369358,1.021390454,4.976910749,-0.838100688,1.982707807,2,Y,1,Category1,Option2,8.371380888,10.14131123,No,Medium,
83,0.852284843,0.601890278,,,,3.107149346,4.97756076,0.154502008,,13,Y,1,Category1,Option2,11.1307702,11.40941725,Yes,Medium,cat
37,0.190657272,1.925861676,B,0,,0.839241303,3.929290749,-2.01917524,3.964293282,7,Z,2,Category3,Option4,,8.635982634,Yes,Medium,
33,0.03312614,-0.59291543,D,0,144,0.118113686,5.787214097,0.079175536,,5,X,1,Category1,Option1,,13.54658699,Yes,High,cat
60,-0.468986167,-1.609069427,A,0,787.1181208,0.041669473,5.878345975,-0.621865834,5.991089025,6,Z,0,Category2,Option1,,7.198141287,Yes,Medium,cat
89,0.617928434,0.622926648,,0,,0.165156754,4.882268058,-2.172734209,,2,X,1,Category2,Option3,10.0143934,8.513690199,Yes,High,
,0.124429608,0.826919796,,0,,1.970330972,3.765297955,-3.454546816,2.946436838,7,X,0,Category3,Option1,10.61378609,11.11467007,Yes,High,cat
60,0.627594118,0.703042804,B,,,2.353079543,1.900554091,1.21632624,4.077454686,5,Z,1,Category1,Option2,8.192412223,11.10282673,Yes,High,
,0.889033985,0.851470912,A,,11,1.292829632,2.027386032,3.297250818,,4,X,1,Category2,Option1,,6.537497425,Yes,High,
84,0.585054129,-0.664073943,D,0,,0.962674707,11.63341894,-0.494755203,,11,X,1,Category1,Option4,,13.7224709,Yes,Low,dog
,0.751053995,0.960343198,C,0,30,0.083902118,0.798406656,-0.877566027,0.033286142,3,X,1,Category3,Option1,9.368124127,10.02337053,Yes,High,
16,0.895650429,-1.126970636,D,0,,0.299287661,2.043613679,-0.723475722,3.069719226,2,X,1,Category1,Option3,8.689619882,6.752464953,No,Medium,some other
45,0.916109103,-0.172196173,D,0,174,0.249294073,2.374184416,1.189782169,,13,Z,1,Category3,Option4,10.26227112,14.16718691,Yes,High,dog
,0.14250115,-0.078234713,,0,788,0.162923738,0.431320931,-0.450417182,4.04237628,2,X,1,Category1,Option4,7.836450114,8.09193799,No,High,cat
33,0.754700792,-1.012041273,A,0,587,0.019737123,3.176630951,4.312591276,,1,Y,1,Category1,Option3,,12.04653124,Yes,Medium,cat
97,0.858226465,0.243395417,,,,0.712955215,5.243379076,-0.399464422,,5,X,0,Category1,Option1,,8.397908131,No,Low,cat
,0.983104074,-1.683000553,,0,,3.401542226,7.520449858,-0.239760304,,14,X,0,Category1,Option3,,10.75755017,Yes,Low,some other
,0.863978651,-0.739772621,D,0,708,1.765221554,1.092697532,-0.641488232,,5,X,0,Category2,Option2,10.93834753,6.9379124,Yes,Low,dog
87,0.682916606,-0.088692115,,,,1.646882809,7.024808419,-1.212573154,4.073851926,1,Z,0,Category1,Option1,,8.056913486,Yes,High,
,1.222202951,0.519337733,,0,-125.5827264,1.285168021,4.260951934,1.752709705,5.165567599,5,X,0,Category1,Option1,,11.49369104,No,Medium,
24,0.311449885,0.180421277,,,,0.557306665,5.125822216,0.421549272,5.144521941,4,Y,0,Category1,Option3,8.977403206,9.126079945,No,Medium,
6,0.790175339,0.950969317,D,,888,0.110842269,1.851954287,0.944341118,,2,Y,0,Category3,Option2,,12.73649833,No,Low,dog
97,0.414369218,0.672214095,A,,133,0.305090349,1.01245726,-2.433932739,,8,Z,1,Category2,Option3,,14.33929614,Yes,Medium,cat
60,0.849801196,0.746451232,B,,1,1.078434891,1.823992884,2.365034113,,12,Y,0,Category1,Option3,11.80464574,14.10033155,Yes,High,cat
88,0.47088916,-1.007279754,B,,,1.116319295,2.515805388,-2.490688245,,6,Y,1,Category1,Option2,,10.68272243,Yes,High,some other
,0.665714735,0.346558315,B,,,2.693247653,3.102941623,-0.284418368,,3,X,0,Category1,Option3,10.65678856,9.73197447,Yes,Medium,cat
,0.955604751,-0.621431073,,0,,0.390690768,6.603237413,0.199260912,2.875639728,8,Y,0,Category1,Option3,11.50260303,7.616221357,Yes,Medium,
,-0.326986375,-0.487873493,B,,1054.052017,0.722543931,4.561259347,-1.387754714,4.930637479,8,Y,0,Category2,Option4,9.451387558,13.50937667,Yes,High,
29,0.902648782,1.242746761,D,0,514.6416381,0.480111334,,-3.354079829,7.855148593,6,X,1,Category1,Option4,,8.806107713,Yes,High,
28,0.449908867,-0.646976355,A,0,748,0.326664869,5.957143506,-0.231497786,6.917130688,7,Y,0,Category1,Option3,16.10341847,6.00526589,Yes,Medium,dog
24,0.786066309,0.513417182,,0,,0.874936143,3.25393692,-2.363693859,,2,X,0,Category3,Option1,10.21833799,10.59521436,Yes,Medium,dog
,0.820068162,2.376443161,,0,449,0.987864894,1.805514485,-1.296102937,4.041451859,2,X,0,Category1,Option1,10.60096363,10.37515491,Yes,Low,cat
82,0.81859876,-0.856477168,,0,212,1.445566409,3.898836026,-0.500925537,,1,X,0,Category1,Option1,,14.98144954,Yes,High,cat
,0.327811289,0.170969735,,,,0.171662364,3.919386842,0.085332432,,1,Y,1,Category1,Option4,9.149901564,10.57175734,Yes,Low,dog
,0.088563451,-0.872096441,D,,,0.231490491,1.947034599,-1.425009571,,13,X,0,Category2,Option2,6.735983339,14.87734716,Yes,Low,cat
,0.148724631,-0.830130411,,,95,1.642703408,0.105613931,-0.562435119,5.019074711,2,X,0,Category1,Option1,6.630043211,9.371224369,Yes,Medium,
21,0.155442397,0.383772585,,,115,1.189929236,0.59219458,-2.710834825,,2,X,1,Category1,Option2,6.580213503,14.63561262,Yes,High,dog
27,0.671089685,0.898632042,D,,,1.334937508,,0.899045668,,5,Z,1,Category3,Option2,12.25303654,11.06547304,No,Low,some other
,0.558293641,0.603288571,,,,0.508865736,1.793281213,1.882547649,8.96228231,9,Y,1,Category1,Option3,11.49708531,8.39371866,Yes,High,
,0.181016575,-0.259269054,,,237,0.602282268,5.491496079,-1.268307091,8.045889222,1,Z,0,Category1,Option4,12.12496592,13.82258057,No,Medium,dog
64,0.450819904,-0.5660006,,,270,0.490339914,9.406587536,-0.303722736,,2,Y,0,Category3,Option3,9.754185552,5.940888313,Yes,High,
,0.508424426,1.106963766,A,0,925,0.114039125,1.194456555,4.677297529,,3,Y,0,Category1,Option1,11.68030466,12.78317312,Yes,High,some other
,0.77794499,-0.883565691,B,,124,0.209781831,5.300762604,-2.088481093,,5,X,0,Category1,Option3,9.875068085,14.70527579,No,,
,0.58256888,-0.221031841,,0,734,0.891531706,0.369891737,-2.142972601,,3,X,0,Category1,Option2,14.18025118,10.80673539,Yes,Low,some other
,0.377177221,-0.022554766,C,0,,0.513838684,4.994258882,2.007930594,,5,Y,0,Category1,Option1,12.00874714,9.661021344,No,High,
80,1.052693878,1.770113958,,0,710.1211598,0.97427309,6.513662601,-1.303925913,,9,Y,0,Category2,Option3,11.12909221,9.009973607,Yes,Medium,cat
,0.502580367,-0.315614181,C,,134,1.776702187,3.177580318,0.79018085,,2,X,0,Category1,Option3,7.750200884,13.53878792,Yes,Low,
,0.861552057,0.057234279,A,,,0.087209119,8.599672872,-0.773456418,7.966010043,5,X,1,Category2,Option4,5.633144978,5.791445323,Yes,High,dog
2,0.441671883,-0.720628807,C,0,,1.60388909,7.832301414,-0.105508263,,1,X,1,Category2,Option1,7.61986056,10.98087395,Yes,Medium,cat
54,0.014962424,-1.349160797,B,0,546,0.761571863,2.167378282,0.805744533,,24,X,0,Category1,Option2,11.03301634,13.67932251,Yes,Low,
5,0.602133035,-0.91111522,D,0,794,4.080579832,2.602731686,0.973366255,6.133726476,1,X,0,Category1,Option1,8.919603217,7.167563692,Yes,Low,dog
,0.802425833,-0.38096477,D,,180,1.05332281,3.068342091,1.877874633,,3,X,0,Category1,Option2,,14.68782691,Yes,Medium,dog
78,0.283847838,-0.70138723,B,,259,0.930288914,1.517834821,-1.69644061,,2,Y,0,Category1,Option4,9.709395512,9.302675676,No,Low,
,0.70634506,1.040794968,,0,,0.069289137,0.572356905,-2.270775012,,11,X,1,Category1,Option3,7.873280263,6.235175056,Yes,High,
78,0.463461207,-0.689789079,,0,,3.002053761,12.69184102,1.106607262,3.006888691,3,X,2,Category3,Option1,5.284216296,14.75248051,No,Low,
,0.354031527,-0.644259651,,0,744,2.256030582,0.646374501,1.592281224,5.966814836,2,X,0,Category1,Option4,,6.533291091,Yes,Low,cat
,0.060123785,-1.258326116,B,0,,1.81203012,2.975916124,-0.032111164,,5,Y,0,Category1,Option1,,10.78216106,No,Medium,dog
98,0.355663544,-0.540912379,D,0,,1.887209017,1.132013371,-0.966417504,,17,Z,0,Category1,Option3,11.12004086,11.60092128,Yes,High,cat
,-0.093325043,-0.27867185,,0,890.6395624,0.755888871,5.897063349,0.973960136,,1,X,1,Category2,Option1,8.85322564,5.496807125,No,Low,cat
0,0.795784744,0.857653471,A,0,40,0.338459089,8.565555948,0.726152434,,3,Z,1,Category1,Option2,,12.0316949,Yes,High,dog
93,1.037691744,0.054518237,B,0,1041.986413,0.142626168,5.714205666,1.306636856,,3,Z,0,Category1,Option2,,13.05337917,No,High,
,0.798904596,-0.76365137,D,,,1.585336904,,-0.182137747,3.070513039,2,X,2,Category1,Option4,10.46976761,11.85556106,Yes,Medium,cat
44,0.766704939,0.135157493,A,1,167,3.455594033,1.744289471,3.603977817,2.947781198,15,X,2,Category1,Option2,,10.08755822,Yes,Medium,cat
,0.833589604,-0.201872183,D,0,617,1.139983198,6.379103843,0.458351786,,8,Y,0,Category1,Option4,9.103066524,9.824133648,Yes,High,cat
0,0.819631347,1.13769741,C,,249,1.355352545,4.730790602,-4.211660963,4.043100049,3,Z,0,Category3,Option3,8.015763816,8.659353181,Yes,Medium,
17,0.220982762,0.682856839,C,0,66,1.349243577,1.37074943,-1.624147928,3.120449961,2,Y,1,Category1,Option3,8.205953069,6.698648588,Yes,Medium,cat
,0.70725755,-1.321793105,A,,682,0.409928362,7.536132412,1.567049818,,1,Y,1,Category1,Option3,11.75797286,9.59596114,Yes,Medium,
91,0.996449533,1.65662987,A,,775,2.753377632,2.674796485,1.876708522,5.005114331,4,Z,0,Category1,Option4,6.809697353,5.698650039,Yes,High,cat
,0.145105796,0.227700807,A,0,,0.431873618,5.65364561,1.752433504,,10,Z,0,Category2,Option1,8.517095501,5.775716085,Yes,Low,some other
59,0.735433093,1.099468413,D,0,191,0.276148318,2.346593668,0.289944517,,8,Y,2,Category1,Option3,,6.011808548,No,Low,cat
21,-0.030168426,0.14241353,A,0,-335.7612774,0.697505965,1.810549735,-0.58119615,,3,X,1,Category1,Option1,8.671938225,5.107758181,No,High,cat
63,0.651742136,0.336162898,,0,411,0.141987657,4.865893389,0.5474639,5.917101512,28,Z,0,Category1,Option1,9.522443995,11.11550626,Yes,High,dog
,0.342007615,-0.763758606,A,0,,0.409840915,4.635705888,0.603865945,,13,Z,2,Category1,Option2,12.96219496,7.897954133,No,,
17,0.672115221,-0.02144961,C,,,0.479448761,5.343317149,2.05113603,7.041093461,12,Y,1,Category2,Option3,10.79529835,6.155317443,Yes,Medium,
,0.927772383,0.32433818,B,0,145,0.536365161,5.615656198,3.356972753,7.932954579,2,X,1,Category2,Option2,11.35925122,6.849639228,Yes,High,
,0.935338631,-0.502755218,A,,669,0.225060661,11.82474998,-2.441763819,3.806769777,38,Y,0,Category1,Option2,,10.87075005,Yes,Medium,dog
1,0.866284375,-0.037364642,B,0,722,4.424447707,1.926858336,3.336902228,7.942385804,6,Z,1,Category2,Option3,6.295559927,10.03421721,Yes,High,cat
,0.556517212,0.168480348,,0,641,0.393589,2.839086692,0.539433787,,3,X,1,Category1,Option3,,6.733981427,No,Medium,
86,0.571833802,0.061429197,C,,826,1.501463922,4.867410227,0.839834493,4.941236531,8,Y,2,Category1,Option2,8.566512135,12.82806255,Yes,High,
,0.959476846,-0.335243422,,,,0.72578559,3.659105317,-1.751967842,,3,Y,1,Category1,Option1,11.48025842,12.36406734,Yes,Medium,
,0.662334605,-1.785417952,,1,71,0.005717031,4.280566762,-2.29063428,7.055521301,2,Y,0,Category1,Option2,,9.148419341,Yes,High,
22,0.020223859,0.58598165,D,,,0.379748312,6.114457127,-1.124075398,,2,Z,1,Category2,Option4,9.862414512,14.13499052,No,High,
77,0.277021881,-0.657204435,A,,447,0.46506519,2.167492981,1.157857681,,2,X,0,Category1,Option3,11.0340491,12.67293641,Yes,Medium,some other
,0.390506997,-0.632630212,,0,470,0.876042848,3.885967133,-0.781190008,,5,Y,1,Category1,Option2,,6.357357686,Yes,High,
66,0.486793382,-0.459896766,C,0,,1.358789139,0.139900382,-1.845497292,,1,Z,1,Category1,Option4,11.53135507,7.050397845,Yes,Medium,
11,0.303667762,-0.374538162,A,0,955,1.270743713,1.171229553,0.646448621,,12,Y,0,Category2,Option1,13.84791779,9.436488425,Yes,High,
,0.214425383,0.583886923,A,0,,1.918037515,7.902074582,2.499390005,6.940906512,4,Z,1,Category1,Option4,,6.862340464,Yes,High,cat
40,0.710589743,0.10373027,,0,533,1.426522788,4.406158263,-1.96003399,,2,Z,1,Category1,Option1,,6.049883126,No,,
54,0.169169745,-0.957693329,,0,812,0.749220265,6.696555339,0.482888839,,4,X,0,Category1,Option3,9.120069065,11.88356646,Yes,Low,
51,0.091092441,-2.209271998,B,0,595,4.736987706,3.210677028,1.955098463,5.815554541,1,Z,0,Category1,Option3,6.385837457,7.205222266,Yes,Medium,
47,1.275535499,-0.379126645,D,1,271.4834278,1.625973343,0.682756192,2.504771525,,3,Y,0,Category1,Option4,8.33843199,5.564435125,Yes,Low,
4,0.81052553,1.507061858,D,,292,0.403674761,7.26785214,-0.255657185,,7,Y,1,Category1,Option1,,8.821844135,Yes,Low,some other
,0.760271514,-0.406294813,B,0,182,0.512646371,10.51344575,-1.29006825,,7,X,0,Category1,Option1,9.967582515,9.164577303,No,Low,cat
,0.236392639,1.42986951,,0,,1.002587108,6.497492684,-0.869602556,0.960035429,4,Z,2,Category1,Option3,5.929044841,10.03767759,Yes,Low,cat
44,0.26689554,-1.242327208,C,,,0.887168101,0.704669618,1.775066321,3.824967254,2,Z,1,Category1,Option1,,9.358395501,Yes,High,
72,0.987147595,0.045794908,A,0,895,4.068294641,,2.354946721,,3,Y,0,Category1,Option2,8.196812264,8.465546518,Yes,Low,some other
8,0.074294983,-0.274810108,,0,572,0.971516987,1.984466597,-0.478888955,,4,X,1,Category1,Option3,7.460314722,8.39387576,Yes,High,cat
72,0.078648042,-0.022012688,,,123,0.007021851,13.0066493,0.351347404,,22,X,0,Category1,Option1,,9.514123127,No,High,some other
,0.090658926,-1.466443692,,0,42,4.302988628,4.211587483,-1.511191821,11.95405192,1,Y,0,Category1,Option4,,11.28150291,Yes,Low,cat
,0.3237756,0.743784937,,,606,0.747912193,3.734944844,-0.355830905,,15,Y,0,Category1,Option2,,10.41267108,Yes,,some other
69,0.763836985,0.94041063,,0,50,1.490754511,3.135090725,-0.67955327,3.027375813,9,Z,0,Category1,Option1,8.723703969,9.919365748,No,Medium,cat
,0.658463754,-0.785240272,,,-4.867053045,0.004440912,7.094630381,-1.398819784,2.987041137,1,Y,0,Category1,Option1,,7.617230017,No,High,cat
29,0.932414762,0.191960582,,0,,0.192941542,3.994051288,-5.068052554,,1,Y,1,Category1,Option1,6.793407719,7.075052717,Yes,High,some other
27,0.252406932,-0.305769936,,1,,0.964756636,2.712084181,1.181924775,,2,X,0,Category1,Option3,,5.990554444,Yes,Medium,cat
17,0.100605797,-1.085421882,,,704.9596547,0.256454767,4.919758912,-0.974915468,,1,Z,1,Category1,Option3,,8.963775536,No,Medium,cat
,0.093507954,0.117077092,,0,964,0.057436441,6.397355774,-1.552234563,3.115879434,13,Z,1,Category2,Option1,9.409476645,5.177077646,Yes,,dog
,0.556233423,0.35294244,C,0,167,1.413654633,1.287624815,0.302650219,3.878234865,2,X,1,Category1,Option4,,13.36414687,Yes,High,cat
,0.006540071,-0.044739779,D,0,819,1.3671243,3.111749328,1.434317441,,4,Z,0,Category1,Option2,11.39161503,10.52515938,No,High,cat
,0.45963362,-0.770305621,A,0,,0.355465078,3.319872628,0.424891163,,1,X,0,Category1,Option2,,10.03955032,Yes,High,
88,0.980410377,0.914823164,,,626,0.205297065,8.546262196,1.284176892,6.065660135,3,Y,0,Category1,Option2,,8.524122551,Yes,Medium,dog
,0.140424467,0.631930359,A,0,,0.021286931,3.63446833,0.167422638,5.042174881,5,X,1,Category1,Option4,,14.81438346,Yes,Medium,some other
11,0.210756344,-2.235775253,,,36,0.056681905,4.298022356,0.701003072,,1,Z,0,Category1,Option3,8.175420128,13.38720482,Yes,Medium,
57,0.277644572,0.485776162,,,490,0.310228859,2.774885391,1.294087967,4.924804502,8,X,0,Category1,Option4,11.81448087,10.72905914,Yes,High,cat
,0.866788683,0.69780388,B,,301,1.196225659,5.853925714,0.100452474,0.184967539,4,Z,0,Category3,Option2,9.809275932,6.327049805,Yes,High,cat
,0.889993124,-0.361348549,B,0,,0.449642193,7.506216425,1.316578543,,20,X,1,Category1,Option2,10.69380692,14.75763284,Yes,High,
57,0.945280471,-1.273698983,,0,,0.929378685,0.385916035,1.551263821,,5,X,0,Category1,Option1,,6.245718318,Yes,Medium,dog
,0.248406639,0.07459668,,0,779,0.564000378,4.807865958,-0.632328655,,8,X,1,Category1,Option2,11.04845045,12.34335094,No,High,dog
60,0.453493653,-0.651205522,,0,785,2.204669257,4.37633949,0.95171191,,6,X,0,Category2,Option3,12.42285367,13.43739102,Yes,Low,cat
,0.382006853,0.950621083,,0,,0.486486086,2.502710227,-1.843576604,,7,Y,0,Category1,Option2,8.603656167,6.479696734,Yes,Low,cat
85,0.595857789,1.093743012,B,0,274,2.718767213,1.520922166,1.3097987,,13,X,0,Category1,Option4,12.48123832,14.1406368,Yes,,dog
29,0.295957957,-0.861652712,,,,1.123898296,9.343086329,0.646352105,7.244102644,1,Y,0,Category1,Option1,13.18399549,10.05103837,Yes,Medium,dog
,0.829015817,-0.046613423,C,0,182,1.696935595,6.643668555,-1.952559783,,11,X,0,Category1,Option2,9.599015389,11.70063111,Yes,Medium,some other
67,0.906139536,1.711688483,B,,180,1.068415938,6.391963861,-5.127598491,7.935242781,1,Z,1,Category1,Option2,,8.362443087,Yes,High,cat
56,0.899969778,-0.375338603,C,0,,0.041265991,6.318542174,-1.897727121,,22,X,0,Category1,Option1,,13.47376908,Yes,High,some other
,0.26318277,-1.747731674,B,,105,0.249134075,8.513936683,-1.007984718,,2,Y,0,Category1,Option1,9.24641663,5.417962614,Yes,Medium,some other
79,0.484489153,1.16208564,A,,,3.079645053,1.952120526,-0.336629807,2.873937741,4,Y,0,Category3,Option2,,5.350226167,Yes,High,cat
,0.537850954,-1.211718932,D,,,1.089951493,4.18673694,0.719571632,4.865111454,4,Z,0,Category1,Option1,,10.23074343,Yes,High,some other
90,0.969925938,-0.287242624,C,1,,2.155010097,11.75540043,-0.886218844,3.060448538,1,Y,1,Category2,Option2,,7.436815756,No,High,
79,0.437920128,-0.126946599,,0,537,0.10936097,7.029655269,-0.863080883,,16,Y,0,Category2,Option4,10.91778904,13.24768619,No,High,cat
,0.06982534,-0.167554105,A,0,829,2.230151719,4.76374223,3.344936959,4.056540993,5,Z,0,Category2,Option2,10.91654271,7.573945604,Yes,High,dog
,0.643399369,-1.029908399,,1,517,4.355768135,1.786137007,-3.135788362,4.907137375,4,X,0,Category1,Option4,10.17585075,14.41528618,Yes,Low,
,0.174464314,1.800358565,,0,,0.801944648,4.891232884,-2.215888667,1.918188421,6,X,0,Category1,Option2,9.33950664,10.24578298,Yes,Low,cat
,0.36519198,1.618964183,A,0,873,0.031528341,2.358428978,-0.76453359,,1,X,0,Category1,Option3,7.91447023,14.35749633,No,High,
58,0.518075415,-1.034746996,,0,405,1.360863603,,-0.800739109,2.795768817,4,Z,0,Category2,Option3,,5.642210094,Yes,High,cat
68,1.37378744,0.8550016,B,0,-352.5576276,1.488486952,2.960421453,-0.609496322,,25,Y,0,Category1,Option3,,8.738248972,Yes,High,some other
,0.159657192,1.251854558,C,0,786,0.854325547,4.53751214,3.393504321,5.876336317,5,X,0,Category2,Option4,10.13893233,13.52786495,Yes,Medium,cat
32,0.851872169,-0.251008015,,,,1.641777088,2.499717479,-0.051196894,0.942068454,7,X,0,Category1,Option4,11.62711014,9.200869329,Yes,Low,
,0.01878343,-0.477365953,,,,0.803767254,2.584734504,-1.420939083,8.033408384,2,Z,2,Category1,Option3,11.68909795,11.54409137,Yes,High,dog
,0.047905838,-1.283869852,A,,,0.091346467,7.867847635,-3.027745332,3.971374151,3,X,0,Category2,Option3,,13.9763339,Yes,Low,
